item_id,Entity_id,event_timestamp,device_type_t,visitor_session_c,visitor_id,redirection_source_t,item_unit_price_a,product_type_c,department_n
B04375,1817,2020-12-15T00:27:00.000+05:30,web,I28255,C4517,google,224.5,J601,furniture
B04375,36527,2020-01-15T17:44:00.000+05:30,web,I89275,H7322,youtube,224.5,J601,furniture
B04375,46512,2020-09-15T20:49:00.000+05:30,android,J62889,F4659,google,224.5,J601,furniture
B04375,49886,2020-10-15T21:37:00.000+05:30,web,I62469,C2063,youtube,224.5,J601,furniture
B04375,10028,2020-11-15T07:26:00.000+05:30,web,H9319,F1259,facebook,224.5,J601,furniture
B04375,34375,2020-10-15T16:52:00.000+05:30,web,I85514,E2409,linkedin,224.5,J601,furniture
B04375,26854,2020-12-15T13:57:00.000+05:30,web,I29052,D7576,linkedin,224.5,J601,furniture
B04375,34287,2020-10-15T16:49:00.000+05:30,web,I85514,E2409,linkedin,224.5,J601,furniture
B04375,29676,2020-10-15T15:07:00.000+05:30,web,I76068,G1014,youtube,224.5,J601,furniture
B04375,5950,2020-04-15T02:42:00.000+05:30,android,J72275,C6886,facebook,224.5,J601,furniture
B04375,21403,2020-12-15T12:36:00.000+05:30,web,I50230,B7340,youtube,224.5,J601,furniture
B04375,13288,2020-01-15T08:54:00.000+05:30,web,I92813,G0439,youtube,224.5,J601,furniture
B04375,20898,2020-12-15T12:25:00.000+05:30,web,I50230,B7340,youtube,224.5,J601,furniture
B32029,39257,2020-12-15T18:38:00.000+05:30,web,I61781,F5785,youtube,12240.0,D608,clothing & accessories
D2397,43983,2020-02-15T20:04:00.000+05:30,android,J16353,F4155,youtube,444.5,B417,furniture
D2397,6162,2020-03-15T03:02:00.000+05:30,android,J28900,E0696,facebook,444.5,B417,furniture
D9211,21687,2020-12-15T12:43:00.000+05:30,web,I55367,I0676,google,5056.0,B529,electronics
D9211,8205,2020-11-15T06:18:00.000+05:30,web,I0366,D7389,google,5056.0,B529,electronics
E0001,27321,2020-11-15T14:09:00.000+05:30,web,I13415,G893,youtube,524.5,E309,clothing & accessories
E0001,45144,2020-02-15T20:27:00.000+05:30,android,J18353,E936,linkedin,524.5,E309,clothing & accessories
E0001,22183,2020-09-15T09:53:00.000+05:30,android,J58097,H2728,linkedin,524.5,E309,clothing & accessories
E0001,20295,2020-11-15T11:11:00.000+05:30,web,I1570,G9030,facebook,524.5,E309,clothing & accessories
E0001,29450,2020-12-15T15:02:00.000+05:30,web,I51190,G0705,linkedin,524.5,E309,clothing & accessories
E0001,21017,2020-12-15T12:27:00.000+05:30,web,I56871,B1087,linkedin,524.5,E309,clothing & accessories
E0001,203,2020-11-15T00:02:00.000+05:30,web,I20223,D0727,youtube,524.5,E309,clothing & accessories
E0001,13141,2020-01-15T08:51:00.000+05:30,web,I91317,G0127,youtube,524.5,E309,clothing & accessories
E0001,39665,2020-12-15T18:46:00.000+05:30,web,I61274,C9372,google,524.5,E309,clothing & accessories
E0001,21997,2020-09-15T09:49:00.000+05:30,android,J58097,H2728,youtube,524.5,E309,clothing & accessories
E0001,21882,2020-12-15T12:46:00.000+05:30,web,I44293,F1922,youtube,524.5,E309,clothing & accessories
E0001,46917,2020-12-15T20:54:00.000+05:30,web,I58207,D7189,google,524.5,E309,clothing & accessories
E0001,37606,2020-02-15T18:06:00.000+05:30,android,J27209,F4321,linkedin,524.5,E309,clothing & accessories
E0001,29169,2020-10-15T14:55:00.000+05:30,web,I76068,G1014,linkedin,524.5,E309,clothing & accessories
E0001,35648,2020-04-15T17:22:00.000+05:30,android,J69823,C9698,youtube,524.5,E309,clothing & accessories
E0001,40760,2020-11-15T19:10:00.000+05:30,web,I23683,B750,google,524.5,E309,clothing & accessories
E0001,46251,2020-12-15T20:45:00.000+05:30,web,I46538,I8829,facebook,524.5,E309,clothing & accessories
E0001,45145,2020-02-15T20:27:00.000+05:30,android,J18353,E936,facebook,524.5,E309,clothing & accessories
E0001,23758,2020-04-15T12:32:00.000+05:30,android,J72569,E2450,google,524.5,E309,clothing & accessories
E0001,28366,2020-03-15T14:36:00.000+05:30,android,J42176,I7306,google,524.5,E309,clothing & accessories
E0001,28819,2020-10-15T14:48:00.000+05:30,web,I76068,G1014,youtube,524.5,E309,clothing & accessories
E0001,47539,2020-09-15T21:02:00.000+05:30,android,J61141,D8572,facebook,524.5,E309,clothing & accessories
E0001,34128,2020-05-15T16:45:00.000+05:30,android,J96127,I8478,pinterest,524.5,E309,clothing & accessories
E0001,13099,2020-01-15T08:50:00.000+05:30,web,I91317,G0127,facebook,524.5,E309,clothing & accessories
E0001,44934,2020-02-15T20:23:00.000+05:30,android,J18353,E936,youtube,524.5,E309,clothing & accessories
E0001,30300,2020-09-15T15:22:00.000+05:30,android,J56888,E8515,facebook,524.5,E309,clothing & accessories
E0001,35511,2020-04-15T17:19:00.000+05:30,android,J69823,C9698,google,524.5,E309,clothing & accessories
E0001,29292,2020-01-15T14:58:00.000+05:30,web,I88628,F3702,facebook,524.5,E309,clothing & accessories
E0001,22041,2020-01-15T01:50:00.000+05:30,web,I93855,H4469,linkedin,524.5,E309,clothing & accessories
E0001,22023,2020-02-15T02:49:00.000+05:30,web,J10829,J880,facebook,524.5,E309,clothing & accessories
E0001,21570,2020-02-15T02:40:00.000+05:30,web,J10829,J880,google,524.5,E309,clothing & accessories
E0001,35805,2020-04-15T17:26:00.000+05:30,android,J69823,C9698,google,524.5,E309,clothing & accessories
E0001,19024,2020-12-15T10:43:00.000+05:30,web,I32846,E2759,youtube,524.5,E309,clothing & accessories
E0001,29342,2020-01-15T15:00:00.000+05:30,web,I88628,F3702,google,524.5,E309,clothing & accessories
E0001,13528,2020-01-15T09:00:00.000+05:30,web,I91317,G0127,google,524.5,E309,clothing & accessories
E0001,46971,2020-12-15T20:55:00.000+05:30,web,I58207,D7189,youtube,524.5,E309,clothing & accessories
E0001,39671,2020-12-15T18:47:00.000+05:30,web,I61274,C9372,facebook,524.5,E309,clothing & accessories
E4382,48760,2020-02-15T21:19:00.000+05:30,web,J08515,C0714,youtube,6264.0,E719,computers & accessories
E4382,48812,2020-02-15T21:19:00.000+05:30,web,J08515,C0714,facebook,6264.0,E719,computers & accessories
G5217,23603,2020-02-15T12:28:00.000+05:30,android,J15159,D035,youtube,5920.0,F880,books
G5217,23597,2020-02-15T12:28:00.000+05:30,android,J15159,D035,google,5920.0,F880,books
G5217,47737,2020-01-15T21:05:00.000+05:30,web,I93805,E6776,youtube,5920.0,F880,books
G9634,4928,2020-04-15T01:46:00.000+05:30,android,J69937,G2529,linkedin,620.0,F748,furniture
G9634,2811,2020-12-15T00:44:00.000+05:30,web,I39826,B3097,facebook,620.0,F748,furniture
H050,43431,2020-04-15T19:53:00.000+05:30,android,J79787,B3187,youtube,1846.0,B796,computers & accessories
H1978,31070,2020-10-15T15:38:00.000+05:30,web,I80462,G7303,linkedin,2240.0,G423,baby
H1978,29317,2020-01-15T14:59:00.000+05:30,web,I89928,J2549,facebook,2240.0,G423,baby
H1978,35035,2020-11-15T17:08:00.000+05:30,web,I06442,H9310,youtube,2240.0,G423,baby
H1978,29019,2020-01-15T14:53:00.000+05:30,web,I89928,J2549,google,2240.0,G423,baby
H1978,48630,2020-04-15T21:17:00.000+05:30,android,J85898,F8633,google,2240.0,G423,baby
H1978,189,2020-10-15T00:02:00.000+05:30,web,I66936,H6729,google,2240.0,G423,baby
H1978,31311,2020-01-15T15:43:00.000+05:30,web,J03074,E3708,google,2240.0,G423,baby
H1978,27265,2020-12-15T14:07:00.000+05:30,web,I51930,D0076,youtube,2240.0,G423,baby
H1978,91,2020-11-15T00:01:00.000+05:30,web,I20223,D0727,youtube,2240.0,G423,baby
H6156,35661,2020-01-15T17:22:00.000+05:30,web,J05624,F9335,google,313.5,J622,furniture
H6156,40971,2020-11-15T19:14:00.000+05:30,web,H94969,G9075,linkedin,313.5,J622,furniture
H6156,29318,2020-10-15T14:59:00.000+05:30,web,I8714,C7032,youtube,313.5,J622,furniture
H6156,11464,2020-10-15T08:09:00.000+05:30,web,I64810,B5741,facebook,313.5,J622,furniture
H6156,46452,2020-09-15T20:48:00.000+05:30,android,J51710,H4540,linkedin,313.5,J622,furniture
H6156,40982,2020-11-15T19:14:00.000+05:30,web,H94969,G9075,linkedin,313.5,J622,furniture
H6156,968,2020-12-15T00:14:00.000+05:30,web,I36976,D9807,google,313.5,J622,furniture
H6156,46860,2020-01-15T20:53:00.000+05:30,web,I92840,G5029,youtube,313.5,J622,furniture
H6156,10424,2020-04-15T07:40:00.000+05:30,android,J840,B6525,facebook,313.5,J622,furniture
H6156,16438,2020-11-15T09:56:00.000+05:30,web,I1473,F2820,facebook,313.5,J622,furniture
H6156,29413,2020-10-15T15:01:00.000+05:30,web,I8714,C7032,youtube,313.5,J622,furniture
H6156,41248,2020-09-15T19:19:00.000+05:30,android,J65650,D5654,linkedin,313.5,J622,furniture
H6156,31439,2020-12-15T15:45:00.000+05:30,web,I5676,F5411,google,313.5,J622,furniture
H6156,17025,2020-03-15T10:06:00.000+05:30,android,J44704,F5368,google,313.5,J622,furniture
H6156,19978,2020-10-15T10:04:00.000+05:30,web,I84896,G2685,linkedin,313.5,J622,furniture
H6156,36776,2020-10-15T17:50:00.000+05:30,web,I63967,E8510,facebook,313.5,J622,furniture
H6156,44074,2020-03-15T20:05:00.000+05:30,android,J41632,C8265,facebook,313.5,J622,furniture
H6156,32431,2020-04-15T16:04:00.000+05:30,android,J82126,B3694,google,313.5,J622,furniture
H6156,11243,2020-10-15T08:03:00.000+05:30,web,I64810,B5741,google,313.5,J622,furniture
I4085,25770,2020-11-15T13:30:00.000+05:30,web,I12912,H3594,google,7328.0,C417,garden & outdoors
I4085,47149,2020-12-15T20:57:00.000+05:30,web,I28707,F3730,linkedin,7328.0,C417,garden & outdoors
I5819,25802,2020-12-15T13:31:00.000+05:30,web,I40201,D3978,youtube,1146.0,B0412,clothing & accessories
I5819,25737,2020-12-15T13:29:00.000+05:30,web,I40201,D3978,youtube,1146.0,B0412,clothing & accessories
J2183,22407,2020-04-15T04:58:00.000+05:30,android,J82995,G2721,linkedin,3123.0,G295,beauty
J2183,27893,2020-09-15T14:24:00.000+05:30,android,J51549,H9688,facebook,3123.0,G295,beauty
J2183,27924,2020-09-15T14:25:00.000+05:30,android,J51549,H9688,facebook,3123.0,G295,beauty
J2183,27950,2020-09-15T14:25:00.000+05:30,android,J51549,H9688,youtube,3123.0,G295,beauty
J2183,49528,2020-03-15T21:31:00.000+05:30,android,J51060,E6139,google,3123.0,G295,beauty
J2183,28582,2020-11-15T14:42:00.000+05:30,web,I24127,D2071,linkedin,3123.0,G295,beauty
J2183,839,2020-03-15T00:12:00.000+05:30,android,J41852,G4817,google,3123.0,G295,beauty
J2183,37292,2020-12-15T18:01:00.000+05:30,web,I312,C8534,linkedin,3123.0,G295,beauty
B00871,24988,2020-02-15T13:07:00.000+05:30,android,J19415,I8581,facebook,1509.5,F409,baby
B00871,24929,2020-02-15T13:06:00.000+05:30,android,J19415,I8581,linkedin,1509.5,F409,baby
B16970,39060,2020-10-15T18:34:00.000+05:30,web,I70346,F5314,google,217.5,C09,collectibles
B16970,7035,2020-09-15T04:35:00.000+05:30,android,J64383,B8507,facebook,217.5,C09,collectibles
B16970,2067,2020-04-15T00:31:00.000+05:30,android,J72244,H4601,youtube,217.5,C09,collectibles
B16970,7033,2020-09-15T04:35:00.000+05:30,android,J64383,B8507,linkedin,217.5,C09,collectibles
B16970,26525,2020-05-15T13:49:00.000+05:30,android,J94845,E1236,pinterest,217.5,C09,collectibles
B16970,25092,2020-10-15T13:10:00.000+05:30,web,I77820,B9422,linkedin,217.5,C09,collectibles
B18313,48393,2020-11-15T21:13:00.000+05:30,web,I11840,H2417,linkedin,1398.0,C874,baby
B18313,4036,2020-12-15T01:15:00.000+05:30,web,I48033,H8898,linkedin,1398.0,C874,baby
B2533,13510,2020-11-15T08:59:00.000+05:30,web,I01146,B8940,twitter,128.0,J043,collectibles
B2533,38491,2020-02-15T18:22:00.000+05:30,android,J15248,B8940,google,128.0,J043,collectibles
B9057,18867,2020-04-15T10:39:00.000+05:30,android,J82299,C3716,facebook,544.0,B610,beauty
C1674,30391,2020-02-15T15:24:00.000+05:30,android,J19533,E3343,linkedin,9878.0,H962,books
C1674,30339,2020-02-15T15:23:00.000+05:30,android,J19533,E3343,facebook,9878.0,H962,books
C9726,37050,2020-12-15T17:56:00.000+05:30,web,I54641,E4857,youtube,1920.0,B0015,garden & outdoors
C9726,17562,2020-12-15T10:14:00.000+05:30,web,I59111,G8120,facebook,1920.0,B0015,garden & outdoors
C9726,3581,2020-11-15T01:03:00.000+05:30,web,I11073,H2212,google,1920.0,B0015,garden & outdoors
C9726,15289,2020-05-15T09:34:00.000+05:30,android,J87962,I7732,youtube,1920.0,B0015,garden & outdoors
C9726,13894,2020-10-15T09:07:00.000+05:30,web,I64617,E6261,google,1920.0,B0015,garden & outdoors
C9726,14168,2020-04-15T09:12:00.000+05:30,android,J7375,D1914,facebook,1920.0,B0015,garden & outdoors
C9726,58,2020-12-15T00:00:00.000+05:30,web,I58919,E2393,linkedin,1920.0,B0015,garden & outdoors
C9726,33493,2020-01-15T16:31:00.000+05:30,web,J03171,F4627,facebook,1920.0,B0015,garden & outdoors
C9726,49375,2020-03-15T21:28:00.000+05:30,android,J32276,G1049,facebook,1920.0,B0015,garden & outdoors
C9726,5601,2020-12-15T02:19:00.000+05:30,web,I59043,I9180,google,1920.0,B0015,garden & outdoors
C9726,34294,2020-01-15T16:50:00.000+05:30,web,I92027,D570,youtube,1920.0,B0015,garden & outdoors
C9726,27665,2020-02-15T14:18:00.000+05:30,web,J09573,C1681,linkedin,1920.0,B0015,garden & outdoors
C9726,2133,2020-10-15T00:32:00.000+05:30,web,I62169,C1197,youtube,1920.0,B0015,garden & outdoors
C9726,13937,2020-04-15T09:07:00.000+05:30,android,J83300,H4212,google,1920.0,B0015,garden & outdoors
C9726,31059,2020-01-15T15:38:00.000+05:30,web,I89523,F1492,linkedin,1920.0,B0015,garden & outdoors
C9726,14169,2020-11-15T09:12:00.000+05:30,web,H91582,J511,twitter,1920.0,B0015,garden & outdoors
C9726,28004,2020-12-15T14:27:00.000+05:30,web,I25138,C8409,youtube,1920.0,B0015,garden & outdoors
C9726,3526,2020-11-15T01:02:00.000+05:30,web,I11073,H2212,youtube,1920.0,B0015,garden & outdoors
C9726,11776,2020-04-15T08:18:00.000+05:30,android,J70420,B2281,facebook,1920.0,B0015,garden & outdoors
C9726,36189,2020-03-15T17:35:00.000+05:30,android,J43616,B2834,linkedin,1920.0,B0015,garden & outdoors
C9726,8945,2020-04-15T06:50:00.000+05:30,android,J79946,C0632,facebook,1920.0,B0015,garden & outdoors
C9726,10194,2020-05-15T07:32:00.000+05:30,android,J94924,D4106,pinterest,1920.0,B0015,garden & outdoors
C9726,28162,2020-05-15T14:31:00.000+05:30,android,J91859,I7712,pinterest,1920.0,B0015,garden & outdoors
C9726,23247,2020-12-15T12:18:00.000+05:30,web,I5297,F4879,google,1920.0,B0015,garden & outdoors
C9726,27567,2020-12-15T14:15:00.000+05:30,web,I39326,B8275,google,1920.0,B0015,garden & outdoors
C9726,28166,2020-12-15T14:31:00.000+05:30,web,I25138,C8409,linkedin,1920.0,B0015,garden & outdoors
C9726,17630,2020-12-15T10:16:00.000+05:30,web,I59111,G8120,facebook,1920.0,B0015,garden & outdoors
C9726,24894,2020-03-15T13:05:00.000+05:30,android,J29840,F7560,facebook,1920.0,B0015,garden & outdoors
C9726,1122,2020-11-15T00:17:00.000+05:30,web,I13848,F9722,youtube,1920.0,B0015,garden & outdoors
C9726,10310,2020-09-15T07:36:00.000+05:30,android,J57978,F2485,linkedin,1920.0,B0015,garden & outdoors
C9726,12462,2020-05-15T08:35:00.000+05:30,android,J96333,C7242,pinterest,1920.0,B0015,garden & outdoors
C9726,12910,2020-02-15T08:46:00.000+05:30,android,J23139,E7027,linkedin,1920.0,B0015,garden & outdoors
C9726,2090,2020-11-15T00:31:00.000+05:30,web,I14054,F0898,linkedin,1920.0,B0015,garden & outdoors
C9726,13685,2020-09-15T09:03:00.000+05:30,android,J57106,B2338,youtube,1920.0,B0015,garden & outdoors
C9726,33547,2020-01-15T16:32:00.000+05:30,web,J03171,F4627,google,1920.0,B0015,garden & outdoors
C9726,17539,2020-03-15T10:14:00.000+05:30,android,J42423,F7343,youtube,1920.0,B0015,garden & outdoors
C9726,47103,2020-12-15T20:56:00.000+05:30,web,I53296,C5617,youtube,1920.0,B0015,garden & outdoors
C9726,17972,2020-12-15T10:21:00.000+05:30,web,I59111,G8120,google,1920.0,B0015,garden & outdoors
C9726,31447,2020-04-15T15:45:00.000+05:30,android,J8404,B2728,google,1920.0,B0015,garden & outdoors
E046,32108,2020-02-15T15:58:00.000+05:30,web,J07794,E4739,facebook,1728.0,B0019,computers & accessories
E2671,20720,2020-12-15T12:20:00.000+05:30,web,I44144,B8447,google,700.5,C003,collectibles
F8266,17094,2020-12-15T10:07:00.000+05:30,web,I30177,B5321,linkedin,918.5,D142,computers & accessories
F8524,15692,2020-10-15T09:42:00.000+05:30,web,I68774,F1172,youtube,9497.5,J079,books
F8524,15665,2020-10-15T09:41:00.000+05:30,web,I68774,F1172,facebook,9497.5,J079,books
J265,29516,2020-01-15T15:04:00.000+05:30,web,I95778,E2611,youtube,6336.0,D157,computers & accessories
J265,29505,2020-01-15T15:04:00.000+05:30,web,I95778,E2611,google,6336.0,D157,computers & accessories
J5877,39332,2020-02-15T18:40:00.000+05:30,android,J16861,I8446,google,3840.0,J121,baby
B07265,9724,2020-11-15T07:17:00.000+05:30,web,I16067,G0070,google,598.0,J77,apps & games
B07265,9693,2020-11-15T07:17:00.000+05:30,web,I16067,G0070,youtube,598.0,J77,apps & games
B10019,25523,2020-11-15T13:24:00.000+05:30,web,I1084,I4938,google,4492.5,D265,garden & outdoors
B10019,8379,2020-11-15T06:27:00.000+05:30,web,I06788,I3028,google,4492.5,D265,garden & outdoors
B10019,26231,2020-01-15T13:42:00.000+05:30,web,J07240,F7084,facebook,4492.5,D265,garden & outdoors
B14444,44397,2020-11-15T20:12:00.000+05:30,web,I17190,D5519,facebook,345.5,B0573,baby
B14444,33930,2020-11-15T16:41:00.000+05:30,web,I07955,D8368,linkedin,345.5,B0573,baby
B14444,33997,2020-11-15T16:42:00.000+05:30,web,I07955,D8368,facebook,345.5,B0573,baby
B18929,12156,2020-02-15T08:28:00.000+05:30,android,J19559,F9130,google,624.0,H532,computers & accessories
B21033,20518,2020-12-15T12:15:00.000+05:30,web,I53301,D4768,google,1722.0,B0412,clothing & accessories
B21033,1099,2020-10-15T00:17:00.000+05:30,web,I84509,C6946,google,1722.0,B0412,clothing & accessories
B21033,49618,2020-12-15T21:33:00.000+05:30,web,I25031,E5020,google,1722.0,B0412,clothing & accessories
B21033,27639,2020-03-15T14:17:00.000+05:30,android,J39774,C738,youtube,1722.0,B0412,clothing & accessories
B21922,45082,2020-09-15T20:26:00.000+05:30,android,J67535,G4510,youtube,572.5,C159,garden & outdoors
B21922,45104,2020-09-15T20:26:00.000+05:30,android,J67535,G4510,linkedin,572.5,C159,garden & outdoors
B21922,44999,2020-09-15T20:24:00.000+05:30,android,J67535,G4510,google,572.5,C159,garden & outdoors
B21922,45070,2020-09-15T20:25:00.000+05:30,android,J67535,G4510,facebook,572.5,C159,garden & outdoors
B30681,20435,2020-12-15T12:14:00.000+05:30,web,I57603,C0825,facebook,284.5,E188,apps & games
C5162,28518,2020-12-15T14:41:00.000+05:30,web,I57932,F6745,youtube,1433.5,I121,apps & games
C5162,17129,2020-02-15T10:07:00.000+05:30,android,J12265,H6388,google,1433.5,I121,apps & games
D0517,349298,2020-09-20T21:04:00.000+05:30,iphone,J54473,G8867,google,1120.0,F984,books
D0517,15131,2020-01-15T09:31:00.000+05:30,web,J06142,D1908,linkedin,1120.0,F984,books
D2475,2511,2020-09-15T00:39:00.000+05:30,android,J61466,I2912,linkedin,281.5,I506,clothing & accessories
D2475,19850,2020-09-15T09:01:00.000+05:30,android,J66474,F8116,google,281.5,I506,clothing & accessories
D2475,21581,2020-01-15T01:40:00.000+05:30,web,I95958,D5941,youtube,281.5,I506,clothing & accessories
D2475,6679,2020-11-15T03:51:00.000+05:30,web,I00077,E2239,linkedin,281.5,I506,clothing & accessories
D2475,22680,2020-04-15T12:03:00.000+05:30,android,J80475,G738,google,281.5,I506,clothing & accessories
D2475,18309,2020-11-15T10:28:00.000+05:30,web,H99552,B3119,twitter,281.5,I506,clothing & accessories
D2475,21500,2020-12-15T12:38:00.000+05:30,web,I54583,B3166,youtube,281.5,I506,clothing & accessories
D2475,18186,2020-11-15T10:25:00.000+05:30,web,H99552,B3119,facebook,281.5,I506,clothing & accessories
D2475,9590,2020-01-15T07:14:00.000+05:30,web,J00930,F503,facebook,281.5,I506,clothing & accessories
D2475,23066,2020-12-15T12:13:00.000+05:30,web,I59937,C7531,linkedin,281.5,I506,clothing & accessories
D2475,22757,2020-04-15T12:05:00.000+05:30,android,J80475,G738,youtube,281.5,I506,clothing & accessories
D2475,22416,2020-09-15T09:58:00.000+05:30,android,J55502,B5948,google,281.5,I506,clothing & accessories
D2475,23695,2020-10-15T12:30:00.000+05:30,web,I63746,H9799,facebook,281.5,I506,clothing & accessories
D2475,14076,2020-09-15T09:10:00.000+05:30,android,J67449,E8347,youtube,281.5,I506,clothing & accessories
D2475,21190,2020-09-15T09:31:00.000+05:30,android,J63314,E691,google,281.5,I506,clothing & accessories
D2475,26984,2020-12-15T14:00:00.000+05:30,web,I51930,D0076,facebook,281.5,I506,clothing & accessories
D2475,18675,2020-03-15T10:35:00.000+05:30,android,J48576,E9804,facebook,281.5,I506,clothing & accessories
D2475,6137,2020-03-15T02:58:00.000+05:30,android,J48044,E3585,linkedin,281.5,I506,clothing & accessories
D2475,9938,2020-12-15T07:24:00.000+05:30,web,I60520,H4683,facebook,281.5,I506,clothing & accessories
D2475,37294,2020-10-15T18:01:00.000+05:30,web,I65094,C7531,youtube,281.5,I506,clothing & accessories
D2475,30176,2020-12-15T15:18:00.000+05:30,web,I42436,B2944,google,281.5,I506,clothing & accessories
D2475,21834,2020-09-15T09:45:00.000+05:30,android,J55347,G2437,facebook,281.5,I506,clothing & accessories
D2475,22808,2020-04-15T12:06:00.000+05:30,android,J80475,G738,youtube,281.5,I506,clothing & accessories
D2475,34791,2020-11-15T17:02:00.000+05:30,web,H92055,I6777,twitter,281.5,I506,clothing & accessories
D2475,23899,2020-12-15T12:36:00.000+05:30,web,I49741,G9649,facebook,281.5,I506,clothing & accessories
D2475,23924,2020-05-15T12:37:00.000+05:30,android,J87809,I8122,google,281.5,I506,clothing & accessories
D2475,23819,2020-09-15T12:34:00.000+05:30,android,J590,D4798,youtube,281.5,I506,clothing & accessories
D2475,23423,2020-11-15T12:23:00.000+05:30,web,H94407,F2400,twitter,281.5,I506,clothing & accessories
D2475,22887,2020-12-15T12:09:00.000+05:30,web,I25545,D0937,google,281.5,I506,clothing & accessories
D2475,30777,2020-03-15T15:32:00.000+05:30,android,J35292,D421,facebook,281.5,I506,clothing & accessories
D2475,19921,2020-02-15T02:03:00.000+05:30,web,J11106,E3768,facebook,281.5,I506,clothing & accessories
D2475,21496,2020-10-15T10:38:00.000+05:30,web,I73015,E3495,facebook,281.5,I506,clothing & accessories
D2475,21528,2020-10-15T10:39:00.000+05:30,web,I73015,E3495,youtube,281.5,I506,clothing & accessories
D2475,34495,2020-11-15T16:55:00.000+05:30,web,H92055,I6777,twitter,281.5,I506,clothing & accessories
D7368,2457,2020-12-15T00:37:00.000+05:30,web,I59451,F330,google,672.0,B111,garden & outdoors
D7368,21410,2020-12-15T12:36:00.000+05:30,web,I55324,F330,youtube,672.0,B111,garden & outdoors
D7368,2159,2020-12-15T00:32:00.000+05:30,web,I59451,F330,facebook,672.0,B111,garden & outdoors
D7368,2407,2020-12-15T00:36:00.000+05:30,web,I59451,F330,facebook,672.0,B111,garden & outdoors
F4927,2078,2020-11-15T00:31:00.000+05:30,web,H93524,J090,twitter,6300.5,J893,collectibles
F7496,44127,2020-12-15T20:07:00.000+05:30,web,I5509,H8510,google,39328.0,I052,garden & outdoors
G8186,2060,2020-11-15T00:31:00.000+05:30,web,I08369,J0557,linkedin,269.0,F748,beauty
I0137,20193,2020-01-15T01:08:00.000+05:30,web,J05477,F4893,youtube,320.0,D399,clothing & accessories
I1141,48120,2020-12-15T21:09:00.000+05:30,web,I53296,C5617,youtube,20432.0,D793,computers & accessories
I1141,25764,2020-09-15T13:30:00.000+05:30,android,J56244,F1971,google,20432.0,D793,computers & accessories
I1141,28508,2020-10-15T14:41:00.000+05:30,web,I6516,F6055,google,20432.0,D793,computers & accessories
I1141,29621,2020-03-15T15:06:00.000+05:30,android,J39774,C738,google,20432.0,D793,computers & accessories
B0379,30625,2020-12-15T15:29:00.000+05:30,web,I36350,B132,facebook,619.0,G0,garden & outdoors
B0379,6438,2020-10-15T03:23:00.000+05:30,web,I73690,D8512,youtube,619.0,G0,garden & outdoors
B0379,14592,2020-01-15T09:19:00.000+05:30,web,J03676,J1572,youtube,619.0,G0,garden & outdoors
B0379,12840,2020-01-15T08:44:00.000+05:30,web,J01338,D5783,facebook,619.0,G0,garden & outdoors
B0379,15820,2020-02-15T09:44:00.000+05:30,android,J25406,I4622,linkedin,619.0,G0,garden & outdoors
B0379,44815,2020-09-15T20:21:00.000+05:30,android,J67535,G4510,linkedin,619.0,G0,garden & outdoors
B0379,13893,2020-12-15T09:07:00.000+05:30,web,I25077,C3405,google,619.0,G0,garden & outdoors
B0379,12159,2020-10-15T08:28:00.000+05:30,web,I70880,C2257,youtube,619.0,G0,garden & outdoors
B0379,16787,2020-12-15T10:02:00.000+05:30,web,I5749,G4334,google,619.0,G0,garden & outdoors
B0379,12527,2020-10-15T08:37:00.000+05:30,web,I70282,C2994,linkedin,619.0,G0,garden & outdoors
B0379,16847,2020-09-15T10:03:00.000+05:30,android,J51331,F0312,google,619.0,G0,garden & outdoors
B0379,45485,2020-10-15T20:33:00.000+05:30,web,I62775,G0865,google,619.0,G0,garden & outdoors
B0379,33507,2020-03-15T16:31:00.000+05:30,android,J35430,I1916,youtube,619.0,G0,garden & outdoors
B0379,12089,2020-05-15T08:26:00.000+05:30,android,J97055,H9640,pinterest,619.0,G0,garden & outdoors
B0379,15225,2020-09-15T09:32:00.000+05:30,android,J64093,D2934,google,619.0,G0,garden & outdoors
B0379,33170,2020-12-15T16:24:00.000+05:30,web,I44576,D0923,linkedin,619.0,G0,garden & outdoors
B0379,21830,2020-03-15T03:45:00.000+05:30,android,J46585,B3073,google,619.0,G0,garden & outdoors
B0379,11934,2020-10-15T08:23:00.000+05:30,web,I70880,C2257,linkedin,619.0,G0,garden & outdoors
B0379,16872,2020-02-15T10:04:00.000+05:30,android,J17796,E2914,google,619.0,G0,garden & outdoors
B0379,18520,2020-12-15T10:32:00.000+05:30,web,I41307,I7971,google,619.0,G0,garden & outdoors
B0379,11721,2020-12-15T08:16:00.000+05:30,web,I31549,E646,youtube,619.0,G0,garden & outdoors
B0379,17390,2020-02-15T10:12:00.000+05:30,android,J17796,E2914,google,619.0,G0,garden & outdoors
B0379,40580,2020-02-15T19:07:00.000+05:30,web,J10516,E7427,linkedin,619.0,G0,garden & outdoors
B0379,18279,2020-11-15T10:28:00.000+05:30,web,I16947,D4914,linkedin,619.0,G0,garden & outdoors
B0379,13352,2020-03-15T08:56:00.000+05:30,android,J44429,E9515,google,619.0,G0,garden & outdoors
B0379,12403,2020-09-15T08:34:00.000+05:30,android,J65328,I8301,google,619.0,G0,garden & outdoors
B0379,13212,2020-02-15T08:52:00.000+05:30,android,J18841,B2288,youtube,619.0,G0,garden & outdoors
