item_id,Entity_id,event_timestamp,device_type_t,visitor_session_c,visitor_id,redirection_source_t,item_unit_price_a,product_type_c,department_n
G8203,7364,2023-09-15T05:08:00.000+05:30,android,H25942,D076,youtube,18912.0,G077,furniture
G8203,10952,2021-07-15T03:59:00.000+05:30,iphone,B064553,C1938,linkedin,18912.0,G077,furniture
G8203,48898,2020-11-15T21:21:00.000+05:30,web,I12250,G4289,linkedin,18912.0,G077,furniture
G8203,30038,2023-03-15T15:16:00.000+05:30,android,H04714,E4711,facebook,18912.0,G077,furniture
G8203,39709,2022-10-15T18:48:00.000+05:30,iphone,D11901,H8617,youtube,18912.0,G077,furniture
G8203,24037,2021-03-15T15:15:00.000+05:30,iphone,C01880,I1253,google,18912.0,G077,furniture
G8203,48840,2020-11-15T21:20:00.000+05:30,web,I12250,G4289,youtube,18912.0,G077,furniture
H5809,13458,2023-10-15T08:58:00.000+05:30,android,G56651,B6379,linkedin,23040.0,C417,furniture
H5809,23008,2022-04-15T12:12:00.000+05:30,iphone,E70715,G0620,facebook,23040.0,C417,furniture
H5809,11374,2023-09-15T08:07:00.000+05:30,android,H28112,F255,youtube,23040.0,C417,furniture
I4387,35586,2020-05-15T17:20:00.000+05:30,android,J9509,F8434,pinterest,54566.0,I915,beauty
J2448,34914,2023-09-15T17:05:00.000+05:30,android,H26793,G9811,youtube,10240.0,E751,beauty
J2448,34887,2023-09-15T17:04:00.000+05:30,android,H26793,G9811,facebook,10240.0,E751,beauty
B30243,15501,2023-11-15T09:38:00.000+05:30,web,H89419,G9165,facebook,21760.0,I584,books
C2504,9507,2021-10-15T15:08:00.000+05:30,iphone,C13019,H6332,twitter,20641.5,E986,electronics
G7812,11544,2020-04-15T08:04:00.000+05:30,android,J7007,H8910,google,73113.5,B76,clothing & accessories
H9372,36864,2023-10-15T17:52:00.000+05:30,android,G56775,J0903,facebook,16896.0,J259,garden & outdoors
B19508,47719,2020-09-15T21:04:00.000+05:30,android,J66844,C5496,youtube,15040.0,H865,computers & accessories
B19508,26043,2023-09-15T13:37:00.000+05:30,android,H31600,I330,google,15040.0,H865,computers & accessories
B19508,32243,2023-11-15T16:01:00.000+05:30,iphone,F47577,C2403,facebook,15040.0,H865,computers & accessories
B19508,7717,2020-11-15T05:41:00.000+05:30,web,I16070,I4649,youtube,15040.0,H865,computers & accessories
B19508,9401,2021-05-15T09:58:00.000+05:30,iphone,C69075,F0718,linkedin,15040.0,H865,computers & accessories
B19508,47118,2020-09-15T20:57:00.000+05:30,android,J66844,C5496,youtube,15040.0,H865,computers & accessories
B19508,9371,2021-05-15T09:57:00.000+05:30,iphone,C69075,F0718,facebook,15040.0,H865,computers & accessories
B19508,48821,2022-04-15T21:19:00.000+05:30,iphone,E70528,H527,google,15040.0,H865,computers & accessories
B19508,12032,2021-03-15T15:07:00.000+05:30,iphone,C08214,H7414,facebook,15040.0,H865,computers & accessories
B2660,26825,2023-02-15T13:56:00.000+05:30,android,G6442,E7633,google,20544.0,J38,collectibles
B7833,11816,2023-11-15T08:19:00.000+05:30,iphone,F18268,D2609,google,14016.0,C874,beauty
D1446,36936,2022-02-15T17:54:00.000+05:30,iphone,E22235,F503,google,15648.0,E646,books
D2584,32789,2022-01-15T16:12:00.000+05:30,iphone,D54617,J414,linkedin,22368.0,G757,collectibles
D2584,11901,2022-12-15T08:22:00.000+05:30,iphone,C96761,I5031,facebook,22368.0,G757,collectibles
D9131,7829,2020-03-15T05:51:00.000+05:30,android,J3505,I7961,facebook,85089.5,D184,collectibles
D9131,32603,2021-03-15T19:29:00.000+05:30,iphone,B98592,I79,google,85089.5,D184,collectibles
D9131,416,"",iphone,B062188,J393,facebook,85089.5,D184,collectibles
I541,23631,2021-11-15T15:05:00.000+05:30,iphone,C70141,G8318,pinterest,16588.5,C099,furniture
I541,31130,2021-06-15T19:15:00.000+05:30,iphone,B0712,D7541,linkedin,16588.5,C099,furniture
I541,2501,2020-11-15T00:38:00.000+05:30,web,I14054,F0898,google,16588.5,C099,furniture
I541,7756,2022-02-15T05:44:00.000+05:30,iphone,E10867,E1903,facebook,16588.5,C099,furniture
I541,67,2022-02-15T00:00:00.000+05:30,iphone,E06764,B007,youtube,16588.5,C099,furniture
I541,30065,2022-11-15T15:16:00.000+05:30,iphone,D73715,D0103,facebook,16588.5,C099,furniture
I541,45038,2021-12-15T12:14:00.000+05:30,iphone,B6544,H3148,google,16588.5,C099,furniture
I541,15807,2022-01-15T09:44:00.000+05:30,iphone,D45602,I0499,facebook,16588.5,C099,furniture
I541,10843,2022-04-15T07:54:00.000+05:30,iphone,E74020,H1083,linkedin,16588.5,C099,furniture
I541,17136,2022-02-15T10:08:00.000+05:30,iphone,E36902,C5643,facebook,16588.5,C099,furniture
I541,14007,2020-04-15T09:09:00.000+05:30,android,J83300,H4212,google,16588.5,C099,furniture
I541,7047,2023-10-15T04:37:00.000+05:30,android,G59781,H7378,facebook,16588.5,C099,furniture
I541,7045,2023-10-15T04:37:00.000+05:30,android,G59781,H7378,youtube,16588.5,C099,furniture
I541,3146,2021-06-15T01:41:00.000+05:30,iphone,B072102,F7795,youtube,16588.5,C099,furniture
I541,22369,2023-12-15T12:57:00.000+05:30,iphone,F8949,H5767,facebook,16588.5,C099,furniture
I541,17375,2020-04-15T10:12:00.000+05:30,android,J72356,B8818,facebook,16588.5,C099,furniture
I541,14,2022-12-15T00:00:00.000+05:30,iphone,C93018,B6365,youtube,16588.5,C099,furniture
I541,5858,2022-11-15T02:36:00.000+05:30,iphone,D94186,I3639,youtube,16588.5,C099,furniture
I541,27371,2021-03-15T13:44:00.000+05:30,iphone,B94690,D0103,linkedin,16588.5,C099,furniture
I541,10042,2023-02-15T07:27:00.000+05:30,android,G73251,D289,youtube,16588.5,C099,furniture
I541,38312,2023-08-15T18:18:00.000+05:30,web,H62188,E3387,twitter,16588.5,C099,furniture
I541,46428,2020-12-15T20:48:00.000+05:30,web,I47786,J0035,facebook,16588.5,C099,furniture
I541,45186,2021-12-15T12:28:00.000+05:30,iphone,B6544,H3148,facebook,16588.5,C099,furniture
I541,228,2020-11-15T00:02:00.000+05:30,web,I15779,F7795,linkedin,16588.5,C099,furniture
I541,13933,2021-02-15T07:50:00.000+05:30,iphone,B42470,I7841,google,16588.5,C099,furniture
I541,40957,2022-10-15T19:14:00.000+05:30,iphone,D28448,C573,facebook,16588.5,C099,furniture
I541,11299,2023-10-15T08:05:00.000+05:30,iphone,G13237,D4076,linkedin,16588.5,C099,furniture
I541,5714,2023-11-15T02:27:00.000+05:30,iphone,F23457,D2524,facebook,16588.5,C099,furniture
I541,43503,2020-01-15T19:55:00.000+05:30,web,I93220,D6268,youtube,16588.5,C099,furniture
I541,9085,2020-12-15T06:56:00.000+05:30,web,I48038,B3846,google,16588.5,C099,furniture
I541,17633,2020-04-15T10:16:00.000+05:30,android,J72356,B8818,youtube,16588.5,C099,furniture
I541,15310,2022-04-15T09:34:00.000+05:30,iphone,F04907,F7795,linkedin,16588.5,C099,furniture
I541,15486,2023-10-15T09:38:00.000+05:30,iphone,G14154,I5673,youtube,16588.5,C099,furniture
I541,15306,2022-04-15T09:34:00.000+05:30,iphone,F04907,F7795,facebook,16588.5,C099,furniture
I541,15554,"",iphone,C47237,F5140,facebook,16588.5,C099,furniture
I541,19417,2023-11-15T10:52:00.000+05:30,iphone,F15180,G8318,youtube,16588.5,C099,furniture
I541,7059,2023-10-15T04:38:00.000+05:30,android,G59781,H7378,linkedin,16588.5,C099,furniture
I541,16350,2022-01-15T09:54:00.000+05:30,iphone,D45602,I0499,youtube,16588.5,C099,furniture
I541,36490,2020-04-15T17:43:00.000+05:30,android,J8173,J547,youtube,16588.5,C099,furniture
I541,31816,2022-11-15T15:52:00.000+05:30,iphone,D73715,D0103,facebook,16588.5,C099,furniture
I541,8046,2022-04-15T06:10:00.000+05:30,iphone,E96590,H1508,linkedin,16588.5,C099,furniture
I541,29499,2022-10-15T15:04:00.000+05:30,iphone,D0968,H6979,linkedin,16588.5,C099,furniture
I541,4821,2023-09-15T01:41:00.000+05:30,android,H3953,C9131,youtube,16588.5,C099,furniture
I541,26538,2021-12-15T07:48:00.000+05:30,iphone,B79369,G3973,google,16588.5,C099,furniture
I541,28742,"",iphone,C29083,G9709,youtube,16588.5,C099,furniture
I541,7909,2021-08-15T15:08:00.000+05:30,iphone,B044659,G8916,youtube,16588.5,C099,furniture
I541,22210,2023-12-15T12:53:00.000+05:30,iphone,F8949,H5767,google,16588.5,C099,furniture
I541,33273,2021-03-15T20:33:00.000+05:30,iphone,B84435,B3475,facebook,16588.5,C099,furniture
I541,17012,2023-03-15T10:06:00.000+05:30,android,G97652,D739,facebook,16588.5,C099,furniture
I541,4254,2021-11-15T12:20:00.000+05:30,iphone,C58262,G2726,youtube,16588.5,C099,furniture
I541,7038,2023-10-15T04:36:00.000+05:30,android,G59781,H7378,linkedin,16588.5,C099,furniture
I541,23460,2022-12-15T12:24:00.000+05:30,iphone,C98933,H6979,youtube,16588.5,C099,furniture
I541,22457,2021-05-15T10:29:00.000+05:30,iphone,C62023,H0772,facebook,16588.5,C099,furniture
I541,38221,2023-08-15T18:17:00.000+05:30,web,H62188,E3387,twitter,16588.5,C099,furniture
I541,16617,2023-11-15T09:59:00.000+05:30,iphone,F42381,E44,facebook,16588.5,C099,furniture
I541,26125,2021-07-15T12:54:00.000+05:30,iphone,B064442,B3846,google,16588.5,C099,furniture
I541,8117,2022-04-15T06:13:00.000+05:30,iphone,E96590,H1508,youtube,16588.5,C099,furniture
I541,3122,2020-10-15T00:53:00.000+05:30,web,I78690,C9131,linkedin,16588.5,C099,furniture
I541,26485,2021-12-15T07:55:00.000+05:30,iphone,B79369,G3973,google,16588.5,C099,furniture
I541,9894,2021-10-15T13:26:00.000+05:30,iphone,C10395,C2471,pinterest,16588.5,C099,furniture
I541,21673,2023-12-15T12:42:00.000+05:30,iphone,F8949,H5767,linkedin,16588.5,C099,furniture
I541,13807,2020-04-15T09:05:00.000+05:30,android,J83300,H4212,linkedin,16588.5,C099,furniture
I541,25822,2021-07-15T12:52:00.000+05:30,iphone,B064442,B3846,youtube,16588.5,C099,furniture
I541,31245,2021-06-15T12:06:00.000+05:30,iphone,B0712,D7541,google,16588.5,C099,furniture
I541,2535,2022-11-15T00:39:00.000+05:30,iphone,F14303,H0878,facebook,16588.5,C099,furniture
I541,30228,2022-11-15T15:20:00.000+05:30,iphone,D73715,D0103,youtube,16588.5,C099,furniture
I541,27552,2023-03-15T14:15:00.000+05:30,android,G88805,C664,linkedin,16588.5,C099,furniture
I541,16336,2022-04-15T09:54:00.000+05:30,iphone,F04907,F7795,linkedin,16588.5,C099,furniture
I541,27522,2021-03-15T15:27:00.000+05:30,iphone,B94690,D0103,google,16588.5,C099,furniture
I541,18227,2020-02-15T10:26:00.000+05:30,android,J27976,F819,facebook,16588.5,C099,furniture
I541,14903,2023-08-15T09:25:00.000+05:30,web,H52746,F5154,facebook,16588.5,C099,furniture
I541,44883,2020-11-15T20:22:00.000+05:30,web,H94176,F5580,twitter,16588.5,C099,furniture
I541,34795,2022-11-15T17:02:00.000+05:30,iphone,D86515,H7493,youtube,16588.5,C099,furniture
I541,17135,2020-04-15T10:08:00.000+05:30,android,J72356,B8818,linkedin,16588.5,C099,furniture
I541,41498,2023-10-15T19:23:00.000+05:30,android,G61209,H5767,google,16588.5,C099,furniture
I541,25928,2021-07-15T12:41:00.000+05:30,iphone,B064442,B3846,linkedin,16588.5,C099,furniture
I541,22,2021-07-15T15:06:00.000+05:30,iphone,B055902,F037,google,16588.5,C099,furniture
I541,8220,2022-04-15T06:19:00.000+05:30,iphone,E96590,H1508,linkedin,16588.5,C099,furniture
I541,15543,2021-11-15T11:09:00.000+05:30,iphone,C47237,F5140,youtube,16588.5,C099,furniture
I541,29457,2022-10-15T15:03:00.000+05:30,iphone,D0968,H6979,youtube,16588.5,C099,furniture
I541,10063,2021-10-15T13:26:00.000+05:30,iphone,C10395,C2471,pinterest,16588.5,C099,furniture
I541,6865,2023-12-15T04:12:00.000+05:30,iphone,F80828,J439,youtube,16588.5,C099,furniture
I541,30761,2022-01-15T15:31:00.000+05:30,iphone,D59847,F3493,pinterest,16588.5,C099,furniture
I541,40423,2023-03-15T19:04:00.000+05:30,android,H04815,I6165,google,16588.5,C099,furniture
I541,36295,2022-04-15T17:37:00.000+05:30,iphone,E89919,D6813,google,16588.5,C099,furniture
I541,36400,2020-04-15T17:40:00.000+05:30,android,J8173,J547,youtube,16588.5,C099,furniture
I541,25292,2022-03-15T13:17:00.000+05:30,iphone,E52046,E4308,google,16588.5,C099,furniture
I541,9492,2020-11-15T07:11:00.000+05:30,web,I03876,E802,youtube,16588.5,C099,furniture
I541,18825,2021-06-15T07:53:00.000+05:30,iphone,B075751,E0699,facebook,16588.5,C099,furniture
I541,1339,2022-03-15T00:20:00.000+05:30,iphone,E65691,D039,linkedin,16588.5,C099,furniture
I9102,4232,2023-12-15T01:21:00.000+05:30,iphone,F85303,J2025,youtube,23680.0,G827,garden & outdoors
B23934,33129,2021-04-15T10:39:00.000+05:30,iphone,C32498,H9962,facebook,13190.0,C086,beauty
B25884,28471,"",iphone,C68383,H3745,linkedin,13856.0,B0191,electronics
B25884,27016,2021-05-15T07:05:00.000+05:30,iphone,C68383,H3745,linkedin,13856.0,B0191,electronics
B25884,28558,2021-05-15T12:14:00.000+05:30,iphone,C68383,H3745,pinterest,13856.0,B0191,electronics
B7021,7726,2021-02-15T12:16:00.000+05:30,iphone,B43191,E8766,facebook,16873.5,F208,electronics
C4960,21065,2020-03-15T03:28:00.000+05:30,android,J38680,G8202,youtube,10816.0,E153,collectibles
C4960,17632,2022-01-15T10:16:00.000+05:30,iphone,D45602,I0499,pinterest,10816.0,E153,collectibles
C4960,19474,2022-12-15T10:54:00.000+05:30,iphone,C7777,H465,facebook,10816.0,E153,collectibles
C4960,42387,2022-11-15T19:37:00.000+05:30,iphone,D92164,H568,youtube,10816.0,E153,collectibles
C4960,21074,2020-03-15T03:28:00.000+05:30,android,J38680,G8202,google,10816.0,E153,collectibles
C4960,19382,2022-12-15T10:51:00.000+05:30,iphone,C7777,H465,facebook,10816.0,E153,collectibles
C4960,31550,2021-06-15T15:14:00.000+05:30,iphone,B0712,D7541,google,10816.0,E153,collectibles
C4960,31456,2021-06-15T15:06:00.000+05:30,iphone,B0712,D7541,google,10816.0,E153,collectibles
C4960,20135,2022-04-15T04:07:00.000+05:30,iphone,E81664,I9928,youtube,10816.0,E153,collectibles
C925,6497,2021-04-15T03:58:00.000+05:30,iphone,C27007,F325,pinterest,27168.0,D432,beauty
C925,6561,2021-04-15T13:18:00.000+05:30,iphone,C27007,F325,twitter,27168.0,D432,beauty
C925,6538,2021-04-15T03:57:00.000+05:30,iphone,C27007,F325,facebook,27168.0,D432,beauty
D2595,27711,2021-12-15T15:08:00.000+05:30,iphone,B6341,J1418,youtube,28188.0,D184,garden & outdoors
D8435,22663,2020-12-15T12:03:00.000+05:30,web,I48358,G6414,linkedin,11804.0,G817,baby
F8702,23051,2022-01-15T12:13:00.000+05:30,iphone,D62393,F372,facebook,36608.0,H187,collectibles
G141,43790,2022-10-15T20:00:00.000+05:30,iphone,D21265,C9752,pinterest,22630.0,D812,books
G9755,14543,2022-04-15T09:18:00.000+05:30,iphone,E90778,H1151,google,31488.0,E924,beauty
G9755,14515,2022-04-15T09:18:00.000+05:30,iphone,E90778,H1151,youtube,31488.0,E924,beauty
G9755,34521,2023-11-15T16:55:00.000+05:30,iphone,F22515,E562,youtube,31488.0,E924,beauty
G9755,47644,2020-09-15T21:03:00.000+05:30,android,J64034,H5434,facebook,31488.0,E924,beauty
G9755,5481,2020-12-15T02:12:00.000+05:30,web,I60782,E562,youtube,31488.0,E924,beauty
G9755,30582,2020-10-15T15:28:00.000+05:30,web,I79455,E562,facebook,31488.0,E924,beauty
G9755,30636,2020-10-15T15:29:00.000+05:30,web,I79455,E562,linkedin,31488.0,E924,beauty
G9755,43515,2023-11-15T19:55:00.000+05:30,web,H89275,B6656,twitter,31488.0,E924,beauty
G9755,26584,2021-01-15T07:01:00.000+05:30,iphone,B087959,D928,facebook,31488.0,E924,beauty
G9755,30261,2020-10-15T15:21:00.000+05:30,web,I79455,E562,youtube,31488.0,E924,beauty
G9755,18798,2020-12-15T10:38:00.000+05:30,web,I47743,B1397,facebook,31488.0,E924,beauty
G9755,34819,2023-11-15T17:02:00.000+05:30,iphone,F22515,E562,facebook,31488.0,E924,beauty
G9755,5074,2020-12-15T01:53:00.000+05:30,web,I60782,E562,youtube,31488.0,E924,beauty
H7399,15275,2021-03-15T03:58:00.000+05:30,iphone,B82129,E8305,linkedin,21705.5,J234,beauty
H7399,44992,2020-12-15T20:24:00.000+05:30,web,I51802,F3899,linkedin,21705.5,J234,beauty
H7399,2563,2023-12-15T00:40:00.000+05:30,iphone,F76527,B6192,google,21705.5,J234,beauty
I2053,15781,2020-12-15T09:44:00.000+05:30,web,I49499,G7900,facebook,10246.0,J51,electronics
I579,25882,2020-03-15T13:33:00.000+05:30,android,J44168,I9723,facebook,20320.0,I189,baby
B1652,46334,2023-08-15T20:46:00.000+05:30,web,H55679,E7757,twitter,15667.0,I064,garden & outdoors
B16590,34158,2023-10-15T16:46:00.000+05:30,iphone,G32806,H9560,google,10852.5,B887,collectibles
C0666,29929,2022-01-15T15:13:00.000+05:30,iphone,D58686,F3159,facebook,43136.0,D642,furniture
E4739,34108,2023-10-15T16:45:00.000+05:30,iphone,G34611,D9294,youtube,10396.5,C417,apps & games
G46,15710,2023-03-15T09:42:00.000+05:30,android,H01031,I2655,youtube,18784.0,D642,apps & games
B00176,8818,2022-01-15T06:45:00.000+05:30,iphone,D58600,H5227,facebook,13120.0,D381,beauty
B13163,36319,2021-01-15T15:07:00.000+05:30,iphone,B10307,I1115,youtube,12448.0,J34,apps & games
B13163,3693,2022-02-15T01:06:00.000+05:30,iphone,E09198,F5961,facebook,12448.0,J34,apps & games
B13163,33754,2021-01-15T20:32:00.000+05:30,iphone,B20357,C8837,linkedin,12448.0,J34,apps & games
B24080,27848,2021-07-15T07:53:00.000+05:30,iphone,B065145,E588,google,27008.0,E282,beauty
B24080,45999,2023-12-15T20:41:00.000+05:30,iphone,F89624,D5784,facebook,27008.0,E282,beauty
B28030,15244,2022-04-15T09:33:00.000+05:30,iphone,E70731,F8969,linkedin,17600.0,F193,garden & outdoors
B28030,43387,2020-12-15T19:53:00.000+05:30,web,I25260,D459,linkedin,17600.0,F193,garden & outdoors
B28030,49764,2020-11-15T21:35:00.000+05:30,web,I04838,J0713,youtube,17600.0,F193,garden & outdoors
B28030,15981,2022-03-15T09:47:00.000+05:30,iphone,E62840,D836,youtube,17600.0,F193,garden & outdoors
B28030,17090,2020-11-15T10:07:00.000+05:30,web,I05186,H7098,youtube,17600.0,F193,garden & outdoors
B28030,15375,2022-04-15T09:35:00.000+05:30,iphone,E70731,F8969,google,17600.0,F193,garden & outdoors
B28030,4809,2021-03-15T03:09:00.000+05:30,iphone,B88876,G2266,google,17600.0,F193,garden & outdoors
B28030,48958,2022-12-15T21:22:00.000+05:30,iphone,C8210,G8554,linkedin,17600.0,F193,garden & outdoors
B28030,6011,2022-02-15T02:46:00.000+05:30,iphone,E25684,B1133,google,17600.0,F193,garden & outdoors
B30845,26256,2020-12-15T13:42:00.000+05:30,web,I27424,H2444,google,10188.5,J650,garden & outdoors
C3511,23813,2023-11-15T12:33:00.000+05:30,web,H87528,D5770,twitter,216960.0,C396,clothing & accessories
C9540,47484,2020-11-15T21:02:00.000+05:30,web,H92966,G7761,twitter,13657.5,C009,garden & outdoors
C9540,4461,2020-09-15T01:29:00.000+05:30,android,J61700,I5128,youtube,13657.5,C009,garden & outdoors
C9540,47057,2023-09-15T20:56:00.000+05:30,android,H36844,F4150,youtube,13657.5,C009,garden & outdoors
C9540,1703,2023-12-15T00:25:00.000+05:30,iphone,G03585,H4016,facebook,13657.5,C009,garden & outdoors
C9540,47211,2022-12-15T20:58:00.000+05:30,iphone,C80376,E0596,facebook,13657.5,C009,garden & outdoors
E0212,49973,2023-10-15T21:39:00.000+05:30,iphone,G25186,F988,linkedin,21324.5,G503,electronics
G2828,37583,2020-09-15T18:06:00.000+05:30,android,J57522,C9774,youtube,28768.0,J172,computers & accessories
B08072,13129,2023-11-15T08:51:00.000+05:30,iphone,F42483,E1375,google,13004.5,G483,collectibles
C8044,16354,2020-12-15T09:54:00.000+05:30,web,I44974,B9779,google,16726.0,F208,computers & accessories
C9510,48985,2022-11-15T21:22:00.000+05:30,iphone,D99554,I7648,google,69152.0,J939,books
I0053,7747,2023-02-15T05:44:00.000+05:30,android,G65899,B5505,google,13056.0,C100,computers & accessories
I0053,7776,2023-02-15T05:47:00.000+05:30,android,G65899,B5505,youtube,13056.0,C100,computers & accessories
J7142,6155,2023-09-15T03:01:00.000+05:30,android,H30681,B7557,linkedin,20323.0,I915,beauty
B01924,46798,2020-09-15T20:52:00.000+05:30,android,J57775,G4511,google,12816.0,I310,collectibles
B01924,26614,2023-03-15T13:51:00.000+05:30,android,G8570,F9619,youtube,12816.0,I310,collectibles
C2997,5125,2021-01-15T09:57:00.000+05:30,iphone,B088009,G2084,facebook,48352.0,F208,clothing & accessories
C2997,5275,2021-01-15T10:01:00.000+05:30,iphone,B088009,G2084,youtube,48352.0,F208,clothing & accessories
C2997,48867,2023-09-15T21:20:00.000+05:30,android,H38538,I0676,google,48352.0,F208,clothing & accessories
C2997,45442,2020-12-15T20:32:00.000+05:30,web,I41224,H2454,google,48352.0,F208,clothing & accessories
C2997,5324,2021-01-15T10:03:00.000+05:30,iphone,B088009,G2084,youtube,48352.0,F208,clothing & accessories
C2997,5122,2021-01-15T19:45:00.000+05:30,iphone,B088009,G2084,google,48352.0,F208,clothing & accessories
C2997,5254,2021-01-15T15:56:00.000+05:30,iphone,B088009,G2084,youtube,48352.0,F208,clothing & accessories
C2997,12559,2022-04-15T08:38:00.000+05:30,iphone,F10911,B4797,youtube,48352.0,F208,clothing & accessories
D1632,44310,2022-12-15T20:12:00.000+05:30,iphone,C95146,E6245,facebook,19168.0,E755,baby
D1632,18334,2022-11-15T10:28:00.000+05:30,iphone,D91103,E6245,pinterest,19168.0,E755,baby
D5658,32149,2022-03-15T15:59:00.000+05:30,iphone,E44032,F4166,google,80592.0,E22,books
D9245,6926,2022-12-15T04:21:00.000+05:30,iphone,C86528,E2361,linkedin,13030.0,F164,baby
D9245,48030,2022-04-15T21:08:00.000+05:30,iphone,E77307,G8940,youtube,13030.0,F164,baby
G3672,42475,2023-11-15T19:38:00.000+05:30,web,H87423,G7704,linkedin,13641.5,I310,electronics
G3672,29773,2021-03-15T00:32:00.000+05:30,iphone,B96486,G7704,google,13641.5,I310,electronics
G9858,7673,2023-12-15T05:37:00.000+05:30,iphone,F98628,H3980,linkedin,13564.5,C417,collectibles
J3600,35668,2021-11-15T19:29:00.000+05:30,android,B014363,I0399,youtube,102720.0,D786,computers & accessories
J3600,11871,2020-10-15T08:21:00.000+05:30,web,I8169,B6372,facebook,102720.0,D786,computers & accessories
J3600,8754,2023-02-15T06:42:00.000+05:30,android,G68295,H1811,linkedin,102720.0,D786,computers & accessories
J3600,9908,2021-08-15T09:36:00.000+05:30,iphone,B041614,D2069,linkedin,102720.0,D786,computers & accessories
J3600,8289,2022-02-15T06:22:00.000+05:30,iphone,E10374,C854,google,102720.0,D786,computers & accessories
J3600,48324,2023-03-15T21:12:00.000+05:30,android,G87909,C7848,youtube,102720.0,D786,computers & accessories
J3600,40336,2020-12-15T19:02:00.000+05:30,web,I48691,D3618,youtube,102720.0,D786,computers & accessories
J3600,40257,2020-09-15T19:00:00.000+05:30,android,J54691,I8705,facebook,102720.0,D786,computers & accessories
J3600,32368,2023-12-15T16:03:00.000+05:30,iphone,F74500,B1617,linkedin,102720.0,D786,computers & accessories
J3600,40768,2020-11-15T19:10:00.000+05:30,web,H94969,G9075,twitter,102720.0,D786,computers & accessories
J3600,47749,2023-11-15T07:16:00.000+05:30,web,H9068,E9851,linkedin,102720.0,D786,computers & accessories
J3600,28657,2020-01-15T14:44:00.000+05:30,web,I99441,G9111,facebook,102720.0,D786,computers & accessories
J3600,33071,2022-01-15T16:21:00.000+05:30,iphone,D54727,B6379,youtube,102720.0,D786,computers & accessories
J3600,12239,2020-10-15T08:30:00.000+05:30,web,I8169,B6372,facebook,102720.0,D786,computers & accessories
J3600,33767,2022-01-15T16:37:00.000+05:30,iphone,D54727,B6379,youtube,102720.0,D786,computers & accessories
J3600,29669,2023-12-15T15:07:00.000+05:30,iphone,F97812,E8773,google,102720.0,D786,computers & accessories
J3600,45239,2020-10-15T20:28:00.000+05:30,web,I79765,I7063,facebook,102720.0,D786,computers & accessories
J3600,9918,2020-02-15T07:23:00.000+05:30,android,J19440,H0607,youtube,102720.0,D786,computers & accessories
J3600,29754,2021-05-15T13:21:00.000+05:30,iphone,C69587,D0623,pinterest,102720.0,D786,computers & accessories
J3600,48570,2023-11-15T21:16:00.000+05:30,web,H8572,B9667,linkedin,102720.0,D786,computers & accessories
J3600,31522,2022-03-15T15:46:00.000+05:30,iphone,E63684,J042,youtube,102720.0,D786,computers & accessories
J3600,32136,2023-12-15T15:58:00.000+05:30,iphone,F74500,B1617,facebook,102720.0,D786,computers & accessories
J3600,28074,2023-11-15T14:28:00.000+05:30,web,H87329,E8962,linkedin,102720.0,D786,computers & accessories
J3600,14114,2020-09-15T09:09:00.000+05:30,android,J68780,E1366,google,102720.0,D786,computers & accessories
J3600,11833,2020-10-15T08:19:00.000+05:30,web,I8169,B6372,linkedin,102720.0,D786,computers & accessories
J3600,27153,2023-12-15T14:04:00.000+05:30,iphone,F78447,C3744,google,102720.0,D786,computers & accessories
J3600,27696,2021-08-15T01:39:00.000+05:30,iphone,B043371,I2322,youtube,102720.0,D786,computers & accessories
J3600,10955,2021-03-15T04:55:00.000+05:30,iphone,B83751,B6136,youtube,102720.0,D786,computers & accessories
J3600,10770,2023-10-15T07:51:00.000+05:30,iphone,G07173,C5040,youtube,102720.0,D786,computers & accessories
J3600,18713,2021-05-15T10:36:00.000+05:30,android,J98158,J1506,youtube,102720.0,D786,computers & accessories
J3600,16778,2022-04-15T10:02:00.000+05:30,iphone,E89301,D1224,google,102720.0,D786,computers & accessories
J3600,38592,2021-05-15T08:36:00.000+05:30,iphone,C68460,C4840,youtube,102720.0,D786,computers & accessories
J3600,47922,2023-01-15T21:07:00.000+05:30,iphone,F59819,B3867,youtube,102720.0,D786,computers & accessories
J3600,18843,2021-01-15T09:40:00.000+05:30,iphone,B083940,I8098,google,102720.0,D786,computers & accessories
J3600,27623,2023-11-15T14:17:00.000+05:30,web,H87329,E8962,twitter,102720.0,D786,computers & accessories
J3600,42084,2023-08-15T19:33:00.000+05:30,web,H48497,J174,linkedin,102720.0,D786,computers & accessories
J3600,37865,2022-04-15T18:10:00.000+05:30,iphone,E96737,E1898,google,102720.0,D786,computers & accessories
J3600,33326,2022-01-15T16:27:00.000+05:30,iphone,D54727,B6379,youtube,102720.0,D786,computers & accessories
J3600,20460,2022-11-15T11:14:00.000+05:30,iphone,F13262,H2204,facebook,102720.0,D786,computers & accessories
J3600,10393,2023-08-15T07:39:00.000+05:30,web,H65207,H2746,linkedin,102720.0,D786,computers & accessories
J3600,8330,2022-02-15T06:24:00.000+05:30,iphone,E10374,C854,google,102720.0,D786,computers & accessories
J3600,19307,2021-05-15T10:49:00.000+05:30,android,J98158,J1506,linkedin,102720.0,D786,computers & accessories
J3600,17848,2020-12-15T10:19:00.000+05:30,web,I31295,I0094,youtube,102720.0,D786,computers & accessories
J3600,21638,2021-06-15T07:20:00.000+05:30,iphone,B082263,I2409,youtube,102720.0,D786,computers & accessories
